(u'edges', 0.2115949107557995)
(u'down', 0.21159459243238476)
(u'running', 0.21132116862259309)
(u'connection', 0.21129076896341026)
(u'reviews', 0.21012190323198432)
(u'concierge', 0.21008666918303476)
(u'arm', 0.21002058904366017)
(u'average', 0.20993657643653663)
(u'parked', 0.20943736969556248)
(u'repairs', 0.20926698063778737)
(u'sense', 0.20918924233201608)
(u'thats', 0.20916066357406038)
(u'thanked', 0.20866076748941254)
(u'following', 0.20735091792736782)
(u'inn', 0.20701172916917976)
(u'cleanliness', 0.20675667843314294)
(u'ready', 0.20633098205815337)
(u'month', 0.20618839587581661)
(u'lab', 0.20604537543101031)
(u'11', 0.20604311350955129)
(u'accidentally', 0.20554235436955715)
(u'scary', 0.2054413151085015)
(u'further', 0.2052156280323878)
(u'trays', 0.20496129010750685)
(u'button', 0.20449720315560604)
(u'picked', 0.20443466241389885)
(u'connect', 0.20397456906796663)
(u'shuttle', 0.20376952878177157)
(u'laptop', 0.20364761970887457)
(u'standards', 0.20342811916810177)
(u'request', 0.2033534123623344)
(u'tank', 0.2032629927870726)
(u'shoulders', 0.20323726126123454)
(u'description', 0.20299820655071876)
(u'ppl', 0.20298424616331623)
(u'holes', 0.20278192390778571)
(u'finished', 0.20276327081205636)
(u'do', 0.20227751246549186)
(u'bought', 0.20225276696562133)
(u'machine', 0.20203025169953825)
(u'signs', 0.20193185723777773)
(u'1pm', 0.20060509073677757)
(u'schedule', 0.20048049044867611)
(u'marriott', 0.20038616938199638)
(u'teeth', 0.19984948267249258)
(u'34', 0.19975221222026107)
(u'before', 0.19971766247687572)
(u'gummy', 0.19922621880171576)
(u'possible', 0.19900534635465483)
(u'2nd', 0.19847887742494308)
(u'any', 0.19841445492060306)
(u'tray', 0.1984045653212636)
(u'daughters', 0.19838054158581286)
(u'wants', 0.19756289823983408)
(u'days', 0.19745282319318314)
(u'30pm', 0.19733804774939046)
(u'doesn', 0.19693504805253959)
(u'guessing', 0.19689608592278773)
(u'under', 0.1968788312678047)
(u'burn', 0.19641436622186781)
(u'spend', 0.19616932607186044)
(u'noise', 0.19596657853599275)
(u'equivalent', 0.19585748707537043)
(u'decided', 0.19581033564922379)
(u'read', 0.19575208076546957)
(u'link', 0.19550610591551276)
(u'closes', 0.19549518026396484)
(u'control', 0.19530698201643482)
(u'we', 0.19520134922152277)
(u'cleaner', 0.19498851576140908)
(u'labeled', 0.19479642489348592)
(u'thirsty', 0.1947643520973994)
(u'back', 0.19424425596276418)
(u'lets', 0.19423810043872791)
(u'sight', 0.19379418466743559)
(u'flops', 0.19355149567219065)
(u'rating', 0.19338475598261518)
(u'neighbor', 0.19336063776532342)
(u'manage', 0.19324367482149363)
(u'entire', 0.19286277097112325)
(u'listening', 0.19286228184093979)
(u'room', 0.19247642496074135)
(u'till', 0.19246394798479116)
(u'require', 0.19239116795184508)
(u'elevators', 0.19237627064032736)
(u'heavily', 0.19177706912254955)
(u'how', 0.19174518616958913)
(u'alas', 0.19161087794691944)
(u'going', 0.19154528289178163)
(u'smells', 0.19141118386846578)
(u'kitchen', 0.19139403970393865)
(u'hope', 0.19137881533326961)
(u'check', 0.19109335490273516)
(u'loud', 0.19106464732583639)
(u'channel', 0.19040161245846221)
(u'computers', 0.19039298585661157)
(u'needed', 0.19034270622515859)
(u'except', 0.19004478359288512)
(u'april', 0.18917014992104875)
(u'instant', 0.18914037250721449)
(u'away', 0.18905031625579127)
(u'feet', 0.18893427900873405)
(u'case', 0.1889314983015602)
(u'law', 0.18889156911737359)
(u'leaves', 0.18870926863933413)
(u'haze', 0.18856892432772732)
(u'multiple', 0.18810632027234675)
(u'fajita', 0.18749398815034368)
(u'shirt', 0.18737217733533562)
(u'proper', 0.18698842360359613)
(u'heated', 0.18695326533051215)
(u'explaining', 0.18604359744036358)
(u'ups', 0.18603697481415971)
(u'separately', 0.18603018749152156)
(u'sell', 0.18602865621168618)
(u'cause', 0.18600658445414631)
(u'meant', 0.18598563314635186)
(u'understanding', 0.18584726177714472)
(u'pin', 0.18544303953564345)
(u'march', 0.18500322544094594)
(u'quarter', 0.18483457416256854)
(u'showing', 0.18467169342849488)
(u'settle', 0.18433310662208235)
(u'gesture', 0.1836631162527631)
(u'consisted', 0.18362340600519822)
(u'step', 0.18315077439113914)
(u'what', 0.18289933208136411)
(u'two', 0.18287229613182188)
(u'lotion', 0.18198775796067501)
(u'reduced', 0.1816014960058947)
(u'twice', 0.18095246009567667)
(u'minute', 0.17977444253725849)
(u'rays', 0.17903562072071466)
(u'properties', 0.17884816172682072)
(u'run', 0.17825685472797836)
(u'2011', 0.17824628698033074)
(u'upon', 0.17800636460112607)
(u'chewy', 0.17795460172381006)
(u'isnt', 0.17782245658951545)
(u'themselves', 0.17565677893102638)
(u'flights', 0.17565568202906157)
(u'english', 0.17518980021555386)
(u'hundreds', 0.17513544051574748)
(u'yrs', 0.17494512227588821)
(u'liquid', 0.17485581471757783)
(u'truck', 0.17482711816773389)
(u'glasses', 0.17472091481105068)
(u'thought', 0.17468395854514984)
(u'coke', 0.17452118891803181)
(u'done', 0.17425665409034696)
(u'ghost', 0.17405329674116565)
(u'face', 0.17384949224407897)
(u'lettuce', 0.17323910652462615)
(u'roommate', 0.17313636513601516)
(u'hearing', 0.1729862537156972)
(u'extended', 0.17265651665790394)
(u'power', 0.17249389403291104)
(u'honestly', 0.17247098216341605)
(u'practically', 0.17228397789116023)
(u'hut', 0.17203971629968251)
(u'atm', 0.17173631823910185)
(u'bags', 0.17144469962116382)
(u'4pm', 0.17087446592159772)
(u'mentioned', 0.17086988300922101)
(u'stand', 0.17083604227020999)
(u'felt', 0.17083201205041032)
(u'boarding', 0.17069371352876317)
(u'know', 0.17067989983319176)
(u'breadsticks', 0.17043045618469854)
(u'hoped', 0.17039750193507963)
(u'smoke', 0.17037093434248263)
(u'underneath', 0.16973744736976926)
(u'boxes', 0.16940286822562634)
(u'maker', 0.16906959846130931)
(u'discount', 0.16899496784647283)
(u'review', 0.16878554358262132)
(u'110', 0.16872922783679201)
(u'yesterday', 0.16838175905857256)
(u'sons', 0.16795907557578182)
(u'don', 0.16778708884677318)
(u'tube', 0.16713369857687788)
(u'interaction', 0.16656920032227696)
(u'depot', 0.16650905374505065)
(u'coworker', 0.16619287065304889)
(u'starts', 0.16605424621496923)
(u'100', 0.16567536484589773)
(u'fool', 0.16533213124806778)
(u'adequate', 0.16531717085570463)
(u'up', 0.16524404347891686)
(u'somehow', 0.16499796248973553)
(u'hamburger', 0.16419959832457565)
(u'gallon', 0.16397627172718288)
(u'dangerous', 0.16390373937713854)
(u'actual', 0.16371742879144335)
(u'appearance', 0.16367787115204102)
(u'paste', 0.16343434045334071)
(u'seemingly', 0.16313308156031248)
(u'label', 0.1630261403091513)
(u'at', 0.16292518092300767)
(u'services', 0.16281411809152502)
(u'mother', 0.16277359359659549)
(u'lane', 0.16273916837026015)
(u'salt', 0.16254507706355525)
(u'direction', 0.16183312684415796)
(u'spray', 0.16181431802857382)
(u'image', 0.1616762871417432)
(u'stairs', 0.16143066813337548)
(u'people', 0.16131928064308365)
(u'social', 0.16097795076541566)
(u'1st', 0.16089588819649947)
(u'remodel', 0.16047168235241216)
(u'stingy', 0.16012164529704442)
(u'started', 0.16010549405900409)
(u'planned', 0.16003349112255982)
(u'biggie', 0.16000318855138573)
(u'miles', 0.15999949800380087)
(u'packages', 0.15975906069692947)
(u'that', 0.15956773462994267)
(u'expecting', 0.15948271363520128)
(u'directions', 0.15938708354760855)
(u'laws', 0.1592583095597746)
(u'batch', 0.15866423667175056)
(u'promoter', 0.15860897431369203)
(u'ear', 0.15845365863426331)
(u'loose', 0.15828931771348564)
(u'shorter', 0.15800341943708673)
(u'odd', 0.15791092944548524)
(u'members', 0.15722728727067903)
(u'stick', 0.15633078318557736)
(u'heard', 0.15553080621865156)
(u'rest', 0.15526215599976823)
(u'cry', 0.15523316247120533)
(u'blind', 0.15464124540999968)
(u'offices', 0.15464124540999968)
(u'raised', 0.15422224949763219)
(u'ago', 0.15413450888040536)
(u'fell', 0.15412502779467907)
(u'residents', 0.15379300353310654)
(u'take', 0.15326274248763649)
(u'warmed', 0.1531958103233606)
(u'packaged', 0.15309952222930967)
(u'lift', 0.15262696964904165)
(u'u', 0.15249717550388908)
(u'mani', 0.15225997033873462)
(u'bed', 0.15137545183497991)
(u'killing', 0.15094027367739216)
(u'were', 0.15026147306586513)
(u'lasted', 0.15021518218522267)
(u'cab', 0.15018868825895382)
(u'got', 0.15017583223560482)
(u'dunno', 0.15015339467245958)
(u'confusing', 0.14981920053293862)
(u'solely', 0.14914002887232236)
(u'per', 0.14889128794825801)
(u'way', 0.14817422992759433)
(u'granted', 0.14801836513811928)
(u'doors', 0.14798451034934601)
(u'terminal', 0.14794901651639414)
(u'described', 0.14787947669612755)
(u'barista', 0.14777368379670008)
(u'yours', 0.14743353922334457)
(u'clinic', 0.14726161661852366)
(u'measure', 0.14667952735291578)
(u'update', 0.14645719204289342)
(u'highway', 0.14599314685605336)
(u'young', 0.14584632749699011)
(u'hair', 0.1453245860355814)
(u'8am', 0.14530116738279375)
(u'minimal', 0.14509343418509957)
(u'training', 0.14472509896230967)
(u'garnish', 0.14460543020528682)
(u'fuss', 0.14405288949068762)
(u'26', 0.14358207854655625)
(u'item', 0.14337085277781192)
(u'being', 0.14336251746201611)
(u'less', 0.14315600141086371)
(u'air', 0.14310597827588367)
(u'january', 0.14268863279887256)
(u'use', 0.14256373769705011)
(u'friendlier', 0.14225820128464051)
(u'9pm', 0.14213106378526241)
(u'chase', 0.14160282168717764)
(u'to', 0.14150291578425289)
(u'pain', 0.14141361080328352)
(u'managed', 0.14050005590326187)
(u'21', 0.1404324281713567)
(u'39', 0.14034343370606983)
(u'allowing', 0.14023456808572554)
(u'pass', 0.13982788668367085)
(u'about', 0.13929418359518397)
(u'shelf', 0.13927238754870253)
(u'experiencing', 0.13922141395301324)
(u'wore', 0.13901440943698873)
(u'ur', 0.13893062831891712)
(u'october', 0.13889798822491173)
(u'8', 0.13854242003131212)
(u'whose', 0.13853553528239537)
(u'promise', 0.13781958878475997)
(u'treatment', 0.13774154266922167)
(u'earlier', 0.13751799760412986)
(u'ex', 0.13726620784441934)
(u'however', 0.13709804818678606)
(u'owner', 0.13705272764171639)
(u'resort', 0.13684498200926498)
(u'6', 0.13680387239613712)
(u'fox', 0.13671631137961171)
(u'train', 0.13671099631592654)
(u'basic', 0.13669333785853688)
(u'major', 0.13667664302549731)
(u'contained', 0.13656234385024923)
(u'storage', 0.13571049598234097)
(u'9am', 0.13566273592884137)
(u'last', 0.13446595841395315)
(u'evil', 0.13439707318552685)
(u'plans', 0.13404433861959575)
(u'yea', 0.13376253376904046)
(u'lip', 0.13369336243572505)
(u'breaking', 0.13356879107048059)
(u'hour', 0.13344911742953336)
(u'1am', 0.13319276780003264)
(u'floor', 0.13317689666319232)
(u'himself', 0.13259457531408714)
(u'16', 0.1321671123135193)
(u'period', 0.13169915354279027)
(u'vehicles', 0.13140651838416062)
(u'stepped', 0.13131005943047391)
(u'50', 0.13035685480343062)
(u'jumped', 0.13006318609264333)
(u'practice', 0.12997624364000515)
(u'hates', 0.12972842430479403)
(u'desire', 0.12970002368565936)
(u'rolling', 0.12957550741482571)
(u'sketchy', 0.12956076967294194)
(u'was', 0.12927257391845171)
(u'material', 0.1290702959069101)
(u'thousand', 0.1290274829531306)
(u'finishing', 0.12900415615358796)
(u'bones', 0.12900066297837753)
(u'pinch', 0.12891014148398661)
(u'believe', 0.12889812441390092)
(u'learn', 0.12884614284926954)
(u'radio', 0.12870284893126538)
(u'mention', 0.12853879785633104)
(u'seem', 0.12850568842256216)
(u'refried', 0.1280866196744892)
(u'considered', 0.12805534175774902)
(u'carrying', 0.12791160267719981)
(u'spoons', 0.12756264795697447)
(u'only', 0.12688204960361649)
(u'dryer', 0.12637134232698877)
(u'hunt', 0.12634274597874118)
(u'puppy', 0.12563206440522912)
(u'waitresses', 0.12559777358571189)
(u'determined', 0.12552256959485142)
(u'tax', 0.12549000638150964)
(u'containers', 0.12548664940949905)
(u'42', 0.12540446400832117)
(u'hood', 0.12502493335666465)
(u'be', 0.12485913293759676)
(u'low', 0.12439052512180915)
(u'hospitality', 0.12420743893141051)
(u'wake', 0.12402484993303098)
(u'overlooked', 0.12389725871964075)
(u'waiters', 0.12385171609312273)
(u'toddler', 0.12378192511706843)
(u'cards', 0.12245847633090357)
(u'majority', 0.12191650152482758)
(u'inventory', 0.12190354935933279)
(u'satisfaction', 0.12189335042919858)
(u'yeah', 0.12181546988535352)
(u'fingers', 0.12156610324878692)
(u'immediately', 0.12151729703970737)
(u'appealing', 0.12132202277470405)
(u'son', 0.12124860707980289)
(u'expected', 0.12110350230381073)
(u'ahead', 0.12103253927442026)
(u'queens', 0.12081576411802963)
(u'tables', 0.12080317645119276)
(u'shower', 0.12076351051026002)
(u'heads', 0.12055243902754853)
(u'daughter', 0.12029504325788132)
(u'old', 0.12015617974935466)
(u'chance', 0.12007655370937798)
(u'asleep', 0.11971102638085895)
(u'single', 0.11949244001801418)
(u'camera', 0.11940122143931653)
(u'drunk', 0.11932736735799665)
(u'completed', 0.11925667747906132)
(u'beginning', 0.1192114966023059)
(u'tile', 0.11916724226239417)
(u'six', 0.1187129196137704)
(u'hotel', 0.11820682886855849)
(u'almost', 0.11809118738793511)
(u'breaks', 0.11787562834630805)
(u'just', 0.11777261219266677)
(u'bathroom', 0.11705983632846539)
(u'site', 0.11693203772028404)
(u'noted', 0.11648348188999336)
(u'30am', 0.11632963166162469)
(u'known', 0.11600620773962866)
(u'out', 0.11597977987724573)
(u'pieces', 0.11596244758269769)
(u'flew', 0.11578721231535916)
(u'degrees', 0.11576946995920956)
(u'long', 0.11544309878463732)
(u'example', 0.11543866326499064)
(u'entry', 0.11526686982079859)
(u'onto', 0.11487034481650404)
(u'whatever', 0.1148275535333152)
(u'smokers', 0.11478250719057392)
(u'32', 0.11440903767412181)
(u'hungry', 0.11430181619748936)
(u'thier', 0.11409954992937799)
(u'network', 0.11303041789449608)
(u'words', 0.11298573210823548)
(u'auto', 0.11271704075751821)
(u'father', 0.11244000735426951)
(u'form', 0.11243051715211294)
(u'produced', 0.11238890293669002)
(u'cut', 0.11229875871638306)
(u'numerous', 0.11205253554775574)
(u'pulled', 0.11204506179902474)
(u'constant', 0.11174054251085863)
(u'getting', 0.11158874443897471)
(u'dare', 0.11110551685047909)
(u'servers', 0.11069975031392509)
(u'cups', 0.11064654929690576)
(u'2pm', 0.11064436080285134)
(u'nearest', 0.11060738285801541)
(u'9', 0.11029264672747452)
(u'talks', 0.10960643001570602)
(u'past', 0.10931963391553268)
(u'seat', 0.10925415008288653)
(u'hasn', 0.10909016153353335)
(u'they', 0.10898181663504758)
(u'flip', 0.10881026721710008)
(u'helping', 0.10850567928632238)
(u'remote', 0.10782885414298349)
(u'cents', 0.10778933808299307)
(u'there', 0.10762495156833651)
(u'beside', 0.10693467382676047)
(u'results', 0.10691179681358243)
(u'im', 0.10668002494559481)
(u'july', 0.10645586913535432)
(u'adjust', 0.10587433969658377)
(u'children', 0.10582668595537115)
(u'matter', 0.10528884769737523)
(u'now', 0.10507800354987928)
(u'fact', 0.10459345157304334)
(u'75', 0.10427381329053276)
(u'flamingo', 0.10408179554755392)
(u'rubbed', 0.10404393100450982)
(u'store', 0.10396963492914768)
(u'preparing', 0.10374414894117123)
(u'general', 0.10350258108993771)
(u'experience', 0.10328903478400075)
(u'likely', 0.10327878490079634)
(u'niece', 0.1032370603533046)
(u'airport', 0.10300966488317798)
(u'ing', 0.10262457739135655)
(u'ra', 0.10227571989610418)
(u'feelings', 0.1019843021467004)
(u'slowly', 0.10193902470919447)
(u'toward', 0.10192117282626789)
(u'electronics', 0.10177097892566067)
(u'breading', 0.1016680018585614)
(u'bumped', 0.10163118232947888)
(u'mass', 0.10093817386268888)
(u'floors', 0.10088424108644389)
(u'gordon', 0.10058940216474532)
(u'silver', 0.10054252525605456)
(u'reviewer', 0.10011433576937812)
(u'buy', 0.09997034386416459)
(u'imperial', 0.099815143774888426)
(u'looks', 0.099549883906407288)
(u'missed', 0.099515905013683792)
(u'non', 0.099371629203949041)
(u'provide', 0.099181593791172418)
(u'girlfriend', 0.099004204479680169)
(u'jacket', 0.098754789459912118)
(u'mein', 0.097191988955405151)
(u'serving', 0.097110870961417461)
(u'jerk', 0.097022149043034744)
(u'sticky', 0.096992744427309319)
(u'eyes', 0.096861204582726401)
(u'costco', 0.096286183647277923)
(u'bride', 0.096206536828015388)
(u'overwhelmed', 0.09532123507777257)
(u'where', 0.094950683490135468)
(u'mark', 0.094375304960871986)
(u'sold', 0.094364383516746031)
(u'fork', 0.09407511806235469)
(u'4th', 0.09392896196738576)
(u'service', 0.093441739015859504)
(u'dying', 0.093177290362959297)
(u'operation', 0.09310859390046744)
(u'push', 0.092698701654615689)
(u'still', 0.092321187374236224)
(u'say', 0.091549524785033753)
(u'lastly', 0.091523634819388633)
(u'outta', 0.091340440863856287)
(u'resturant', 0.091236049358773386)
(u'kill', 0.091224775611818743)
(u'wei', 0.09115851735739966)
(u'despite', 0.090984257766017151)
(u'jar', 0.090884221610007643)
(u'television', 0.090426846427343222)
(u'peel', 0.090369983635058659)
(u'constantly', 0.090336957132368667)
(u'retail', 0.089892885249405197)
(u'plumbing', 0.089719851208712953)
(u'guaranteed', 0.089452809834787317)
(u'hometown', 0.089225263561074186)
(u'parts', 0.089190480347447476)
(u'coating', 0.089148375970692584)
(u'fatty', 0.088898254570377588)
(u'nevada', 0.088746134639182017)
(u'process', 0.088115789217683371)
(u'serendipity', 0.088095189986033162)
(u'cleaners', 0.088057607304127927)
(u'extremely', 0.087959190151659428)
(u'mario', 0.087511639605834191)
(u'instance', 0.087357299265786281)
(u'anyway', 0.086808917406910879)
(u'february', 0.086740653436718773)
(u'wave', 0.085527095649903018)
(u'extra', 0.085226842906192424)
(u'present', 0.085119938082803159)
(u'my', 0.085047303843901467)
(u'pays', 0.084606408682512679)
(u'pillow', 0.084583658400976702)
(u'pei', 0.083980933137350888)
(u'hurt', 0.083359317328948634)
(u'pre', 0.083032921368547008)
(u'anti', 0.082942001577798408)
(u'appropriate', 0.082755347944706514)
(u'49', 0.082744767221726079)
(u'possibly', 0.082606568139469871)
(u'10pm', 0.082538966583017626)
(u'actually', 0.082390017954611316)
(u'lower', 0.082355455295440194)
(u'google', 0.082349071380861005)
(u'into', 0.082200270462543301)
(u'anytime', 0.081975606402442835)
(u'december', 0.081728511670862147)
(u'smoker', 0.081222310698272793)
(u'shells', 0.081222310698271016)
(u'curly', 0.081222310698271016)
(u'moved', 0.080920363134204365)
(u'conversation', 0.080680745561830136)
(u'judging', 0.080533842512730658)
(u'seasoning', 0.079779100749403753)
(u'wife', 0.079464880599457999)
(u'originally', 0.079347192954028145)
(u'papa', 0.078917277023053956)
(u'want', 0.078698101354770067)
(u'women', 0.078222683402243476)
(u'businesses', 0.07804421243595705)
(u'hard', 0.077796677092583089)
(u'attack', 0.077665697583425342)
(u'look', 0.077582153847868263)
(u'clients', 0.07724510805405238)
(u'waits', 0.077176452178727928)
(u'leads', 0.077052742461546586)
(u'encounter', 0.076673402171902438)
(u'leftover', 0.076120258814375674)
(u'fed', 0.075772705930706508)
(u'btw', 0.075361774291810235)
(u'hand', 0.075302564929215166)
(u'ever', 0.075079641832576094)
(u'c', 0.074598369911877072)
(u'painted', 0.074349431410510647)
(u'bucks', 0.073976919683179432)
(u'ray', 0.073806791438805419)
(u'cannot', 0.073665906674813542)
(u'discover', 0.073567259282249609)
(u'pf', 0.073418085206689909)
(u'eve', 0.073103186259768194)
(u'taste', 0.073002858700581541)
(u'expect', 0.072718666123119391)
(u'furniture', 0.072643242624236493)
(u'based', 0.072583264363148103)
(u'2010', 0.071773421500340717)
(u'gentlemen', 0.071529181492611116)
(u'knowing', 0.071466135752906723)
(u'something', 0.07105202145892342)
(u'three', 0.070843908397866251)
(u'cup', 0.070634840659050013)
(u'get', 0.070434320670368145)
(u'pick', 0.069975885333287025)
(u'5pm', 0.069867768595345936)
(u'specific', 0.069834007762814565)
(u'start', 0.069820902200223856)
(u'clientele', 0.069808109413830977)
(u'through', 0.069504479202628922)
(u'difference', 0.068827287022083183)
(u'approach', 0.068611803106342961)
(u'drink', 0.068598361110036699)
(u'tropicana', 0.068470288878136998)
(u'substitute', 0.067536857613017531)
(u'oddly', 0.067333198537603778)
(u'eating', 0.067329843928219724)
(u'amounts', 0.06720444607032583)
(u'state', 0.067021814900744658)
(u'named', 0.066808002485483797)
(u'friggin', 0.066781626543477302)
(u'ordering', 0.066716277014403857)
(u'ourselves', 0.066614717169171556)
(u'bull', 0.066566454819739107)
(u'sour', 0.066273485654198439)
(u'an', 0.066091002216294825)
(u'convinced', 0.06601593525300764)
(u'august', 0.065939282718094461)
(u'plate', 0.065702934369292976)
(u'ground', 0.065408889074912935)
(u'pete', 0.065157708194464092)
(u'gonna', 0.064926870218615207)
(u'husband', 0.064501899210476665)
(u'by', 0.063490717788484474)
(u'party', 0.062565176388082122)
(u'simply', 0.06252232256595569)
(u'volume', 0.062501015090061784)
(u'making', 0.061806017420071413)
(u'rave', 0.061778055785328689)
(u'professionalism', 0.061613839309895724)
(u'harrah', 0.061536635627239988)
(u'merchandise', 0.061203443807778868)
(u'7', 0.061112881645430051)
(u'3', 0.060962437678415249)
(u'several', 0.060798120556942337)
(u'burning', 0.060785255842281671)
(u'expensive', 0.060307040686884861)
(u'cap', 0.060202943474195081)
(u'attend', 0.06012535451105272)
(u'spotty', 0.059811378354780231)
(u'seven', 0.059729903624216263)
(u'springs', 0.05964471005372296)
(u'man', 0.059630024148521699)
(u'3pm', 0.05941595164621738)
(u'quantity', 0.059175931528166359)
(u'cuz', 0.058991688239268925)
(u'shoulder', 0.058851709562800281)
(u'mentioning', 0.058364172622221488)
(u'work', 0.058284153275216966)
(u'pants', 0.058146427631411868)
(u'if', 0.058059116893277363)
(u'warned', 0.058029664298995698)
(u'color', 0.057914381728792819)
(u'introduce', 0.057895119040297871)
(u'ridiculously', 0.057814219800256694)
(u'requests', 0.057606317626930803)
(u'longest', 0.05725803025954157)
(u'had', 0.057211568014009728)
(u'or', 0.057160740877124638)
(u'dunkin', 0.056821839506413951)
(u'anyhow', 0.056581483406064947)
(u'first', 0.056275862797202869)
(u'wait', 0.056154195633262738)
(u'sonic', 0.055855096819849237)
(u'does', 0.055832838330025503)
(u'agree', 0.055447973142962681)
(u'caught', 0.055246824295009489)
(u'overlook', 0.055040727964856373)
(u'cough', 0.055027319058929436)
(u'k', 0.054959571151204756)
(u'pressed', 0.054916939044959534)
(u'booth', 0.054521288600204443)
(u'wax', 0.05424572300006858)
(u'nicer', 0.054179018534179946)
(u'flying', 0.053421528368136961)
(u'sort', 0.053414015316402441)
(u'nacho', 0.053016884853546387)
(u'necessary', 0.052950060119039577)
(u'picking', 0.05237811902439482)
(u'shorts', 0.052292612397579319)
(u'held', 0.051904593506881369)
(u'one', 0.051400401998447087)
(u'shoe', 0.051254187631201376)
(u'minded', 0.051233693628663701)
(u'soda', 0.051229034088089875)
(u'partner', 0.05117085371911223)
(u'chicks', 0.050665590237612079)
(u'tee', 0.050221688092339178)
(u'means', 0.050005621813468792)
(u'takes', 0.049937636824756382)
(u'eight', 0.049487415482488473)
(u'tear', 0.049381704842613061)
(u'skins', 0.049091032515478972)
(u'higher', 0.048875185810166144)
(u'reminded', 0.048776845056544005)
(u'spare', 0.048617289280297626)
(u'rough', 0.048532673218248945)
(u'faster', 0.048470845405827134)
(u'opened', 0.04816066984342271)
(u'noon', 0.047796018139145247)
(u'checking', 0.047692759125734341)
(u'carnival', 0.047528464911799517)
(u'shot', 0.046820883980938532)
(u'i', 0.046540610781417246)
(u'metal', 0.046364009646065796)
(u'fajitas', 0.046351493192144488)
(u'10am', 0.046312495561243949)
(u'advice', 0.046214639645912214)
(u'cat', 0.045832913484030513)
(u'thing', 0.045368222538208158)
(u'everywhere', 0.044871318235278679)
(u'count', 0.044619731720725753)
(u'cases', 0.044619731720723976)
(u'buying', 0.044463353667776317)
(u'vacation', 0.044451833802265028)
(u'mine', 0.044353666115050316)
(u'ti', 0.044091330123224637)
(u'carts', 0.044057480896906753)
(u'laundry', 0.043992968929915222)
(u'8pm', 0.043876671339420525)
(u'girls', 0.043859028522186705)
(u'hopefully', 0.04382677315090433)
(u'chosen', 0.04348198271542536)
(u'escorted', 0.043421268104435029)
(u'accommodate', 0.043387408441448727)
(u'this', 0.043155864271424704)
(u'bummed', 0.043026712960235969)
(u'drive', 0.042485312743345105)
(u'remain', 0.041882896138238479)
(u'reading', 0.041829908987610409)
(u'slower', 0.041606522804880086)
(u'kid', 0.041352840112061529)
(u'brings', 0.040933791784160789)
(u'gift', 0.040923817666993045)
(u'seems', 0.040176126063862228)
(u'picture', 0.039722579791519053)
(u'savings', 0.039531128813429461)
(u'thankfully', 0.039313293907804692)
(u'head', 0.039240474033574557)
(u'stock', 0.038720639861757888)
(u'jerky', 0.038541579583391439)
(u'having', 0.038466748828392738)
(u'shelves', 0.037381120440514337)
(u'competent', 0.037032499667901675)
(u'lead', 0.036970621488336519)
(u'glowing', 0.036527229256858362)
(u'rio', 0.036314187594701508)
(u'enchilada', 0.036222141033148247)
(u'7th', 0.035988468874123214)
(u'walking', 0.03541054999019444)
(u'entering', 0.035174378594616584)
(u'mirror', 0.035138723567188279)
(u'belt', 0.035048807420009709)
(u'biggest', 0.034565186678985782)
(u'straight', 0.034347982485119388)
(u'aisle', 0.034205104181561197)
(u'tourist', 0.033697168835425728)
(u'seek', 0.033518512741061102)
(u'convention', 0.033492148301778712)
(u'urge', 0.032267388311151279)
(u'name', 0.032094513054900631)
(u'times', 0.031991411596217212)
(u'passing', 0.031989570730511119)
(u'pockets', 0.031642101060134209)
(u'listened', 0.031094018036119664)
(u'vip', 0.030971759266734011)
(u'been', 0.030651021142063861)
(u'once', 0.030638615044133566)
(u'died', 0.030558317123587031)
(u'drop', 0.030367968651983546)
(u'ma', 0.030092964175667092)
(u'skipped', 0.030005549851582103)
(u'kicking', 0.029884374450041662)
(u'arrangement', 0.029838111351793373)
(u'iphone', 0.029664501033421331)
(u'hockey', 0.029611270187198002)
(u'decide', 0.0295178795681732)
(u'bathtub', 0.029036557527701845)
(u'certain', 0.028691654614451778)
(u'equal', 0.028610790075449088)
(u'sale', 0.028338052121705815)
(u'together', 0.028017004946544688)
(u'part', 0.027977796179459169)
(u'101', 0.027894570346113312)
(u'length', 0.027646176212897444)
(u'slept', 0.027080963190980967)
(u'imagine', 0.02707878704160116)
(u'colleagues', 0.026748750535773524)
(u'lord', 0.026475576709524162)
(u'plates', 0.026412690791353555)
(u'cent', 0.026338162660890063)
(u'garage', 0.026112449290263129)
(u'competition', 0.025976251462980215)
(u'covered', 0.025662935190201352)
(u'race', 0.025384092438988759)
(u'oh', 0.0250753659747458)
(u'critical', 0.02485635272038067)
(u'task', 0.024730375568493557)
(u'public', 0.024498018853419623)
(u'commercial', 0.024399974831576188)
(u'rim', 0.024267417770799327)
(u'dudes', 0.023968554340255466)
(u'pour', 0.023719474154331621)
(u'fridge', 0.023666568124699694)
(u'older', 0.023345482563636111)
(u'memorial', 0.023186687091742542)
(u'purchases', 0.023173460890637543)
(u'drip', 0.022322039598545729)
(u'food', 0.02209855561641394)
(u'brown', 0.022076295564678716)
(u'decision', 0.021419719343251487)
(u'staying', 0.021270183863467906)
(u'11pm', 0.020597688881835552)
(u'noisy', 0.020273466202862522)
(u'alfredo', 0.020086310706538768)
(u'powder', 0.020035480512611059)
(u'occasions', 0.019930545659569532)
(u'anyways', 0.019836235314862449)
(u'break', 0.018929764266575333)
(u'mobile', 0.018772537800256117)
